qwen3-32b-fp8-vllm-2940-0-vllmdecodeworkergpu05-nkjmb	decode	192.168.12.156	19090
qwen3-32b-fp8-vllm-2940-0-vllmdecodeworkergpu06-nnnzv	decode	192.168.63.169	19090
qwen3-32b-fp8-vllm-2940-0-vllmprefillworkergpu05-87j85	prefill	192.168.12.190	19090
qwen3-32b-fp8-vllm-2940-0-vllmprefillworkergpu05-pgk27	prefill	192.168.12.145	19090
qwen3-32b-fp8-vllm-2940-0-vllmprefillworkergpu05-xrrs9	prefill	192.168.12.160	19090
qwen3-32b-fp8-vllm-2940-0-vllmprefillworkergpu06-4l8fp	prefill	192.168.63.181	19090
qwen3-32b-fp8-vllm-2940-0-vllmprefillworkergpu06-q7kbw	prefill	192.168.63.178	19090
qwen3-32b-fp8-vllm-2940-0-vllmprefillworkergpu06-xlpg4	prefill	192.168.63.166	19090
